	MK1_Ctrl	MK1_Ezh2	MK1_GSK	MK1_panT	SC2_Ctrl	SC2_Ezh2	SC2_GSK	SC2_Sima
FAM133B	0.362818932035936	0.377057463734655	0.334291460190799	0.307342772599283	0.42156981845009	0.438146647388691	0.367979599699494	0.388995579750826
FAM133CP	0	0.00180944908110813	0	0	0	0	0.00100244288571136	0
FAM133DP	0.00734766027167926	0.00812470859677783	0.00563190854674418	0.00572940085599898	0.00605703399698432	0.0144510314185591	0.00600423578932535	0.00933008614044983
FAM135A	0.23251408398918	0.229665057706124	0.25217981685127	0.358986056176227	0.223531859904484	0.224032254688156	0.241366074967505	0.176018367488688
FAM135A-AS1	0	0	0.000940179521146817	0.00191232954123361	0.00202183819888801	0	0	0
FAM135B	0	0.00180944908110813	0	0	0	0	0	0
FAM136A	1.06843146892805	1.02796164028855	0.959470540159075	1.03037430189103	0.373183944635653	0.373752775559414	0.344478327155437	0.312671422986059
FAM138A	0	0	0	0	0	0	0	0
FAM138B	0	0	0	0	0	0	0	0
FAM138C	0	0	0	0	0	0	0	0
FAM138D	0	0	0	0	0	0	0	0
FAM138E	0	0	0	0	0	0	0	0
FAM138F	0	0	0	0	0	0	0	0
FAM13A	0.278029139028464	0.252642983310517	0.325311950051252	0.33035476445914	0.239900721320103	0.206045715270528	0.18426258940685	0.121993961237869
FAM13A-AS1	0.0665790388140203	0.0654827710685117	0.0535422314482734	0.0535319646371618	0.0749050727772746	0.0464461290673806	0.0376115066997334	0.0478706037402187
FAM13B	0.828204206096313	0.950911441759484	0.840037726978952	0.937009903959559	0.480037081647317	0.535297590837137	0.429584768779374	0.373183395422911
FAM13C	0.216753518085501	0.200812125024943	0.122550465716048	0.244120165935067	0.00504929265229572	0.00181431487241254	0.0080001075194065	0.0342240215328532
FAM149A	0.935608916062736	0.941514652939358	0.8347743105106	0.807969029667598	0.183115437548469	0.0863225439359653	0.323796218435836	0.148414750457182
FAM149B1	0.991789041608597	1.06996416016307	0.978687612126819	0.796446438470633	0.720642028403989	0.689031674794513	0.582058388267976	0.448509933178431
FAM151A	0.0595276593140397	0.0366475480548893	0.0343849424160335	0.0700322885244162	0.00101127328286897	0.00995061407389539	0.0119835865665576	0.00933008614044983
FAM151B	0.0119210170282723	0.021565030975615	0.00563190854674418	0.0161745697062714	0.00907604137929271	0.012652548789832	0.00300524146031362	0.0121173863601401
FAM153A	0	0	0.000940179521146817	0	0.00101127328286897	0	0.0218944279636459	0
FAM153B	0	0	0	0	0	0	0	0
FAM153CP	0	0	0	0.00858559133523213	0	0.00090744264359124	0	0
FAM155A	0	0.00361663156738878	0.000940179521146817	0.000956481625868699	0	0	0	0
FAM155A-IT1	0	0	0	0	0	0	0	0
FAM155B	0.405850087131331	0.410135229442154	0.552629823856197	0.401619484199627	0.0758651972938176	0.0699852399549439	0.153037668312969	0.0469648365921265
FAM156A	0.00367850784419019	0.000905008220201335	0.00187974674248881	0.00763415598974026	0	0	0.00200418971716534	0.00653739040497673
FAM156B	0.0110075047483647	0.00632316783180849	0.0159003173776523	0.0171203912577502	0.00101127328286897	0.00724360957441594	0.00100244288571136	0.00187085057734822
FAM157A	0.00275975981556453	0.00180944908110813	0.00656842619319756	0.00668209277307456	0.0150951691173042	0.0036263509510773	0.0149639943702536	0.0139725992784328
FAM157B	0.0471042016921818	0.0401735772191646	0.0526357249451469	0.0736735393663876	0.0200919964838425	0.0117524660215941	0.0139712090684665	0.0204471214065784
FAM157C	0.00367850784419019	0.00180944908110813	0.00281870246103837	0.00572940085599898	0	0	0	0.00280536687488088
FAM160A1	0.54361998200059	0.356699151655149	0.544270037658613	0.527763757992711	0.526427405127316	0.440824073090623	0.990603723976644	0.367390269351864
FAM160A1-DT	0.0692144459749534	0.0489511304790686	0.0661738756667474	0.0544536170139595	0.0448197834455612	0.0332009624101058	0.0771219325655826	0.0130452910298087
FAM160A2	0.828722735186701	0.820118368803377	0.934099435751657	0.972062823280129	0.790150822877584	0.739379170558041	0.826701965918052	0.596371788714181
FAM160B1	0.17495160681567	0.194497051245437	0.1524742981178	0.26497294888203	0.199065671546484	0.166962047569257	0.306872247484114	0.252655874517119
FAM160B2	0.290881513859438	0.34463002502918	0.250599637321375	0.335671822588231	2.04080874014691	2.01376755527821	1.92723860662681	1.91447317813209
FAM161A	0.368536025554939	0.473447095362546	0.379092663724769	0.386328342924627	0.25099440956321	0.142499980593052	0.118353181441854	0.0792194290949766
FAM161B	0.272703524224079	0.257952247095217	0.259269284387093	0.543604396711924	0.139698695142321	0.157226936900212	0.109085376843438	0.113366862926825
FAM162A	0.852885741594189	0.345342775461444	0.428845969650763	0.479856979595372	0.428351493237637	0.453474426198919	0.424363496864678	0.355733759964215
FAM162B	0	0	0	0	0	0	0	0
FAM163A	0	0	0	0	0.00101127328286897	0.00090744264359124	0.00200418971716534	0
FAM163B	0.021931659749509	0.00361663156738878	0.0223969105582606	0.0180655931409569	0	0	0	0
FAM166A	0.0246498225346984	0.0144124441080496	0.013107082577462	0.0293599753912269	0.0140937234786934	0.00634014483126115	0.0218944279636459	0.0342240215328532
FAM166B	0.00092050664080546	0.00180944908110813	0	0	0.0160959200853826	0.0117524660215941	0.0169475177767891	0.00187085057734822
FAM166C	0.47968442114428	0.3805386644792	0.490392379556829	0.36196708556698	0	0	0	0
FAM167A	0.0586438086381507	0.0480757744298609	0.0858028164829812	0.028422146687768	0	0	0.00100244288571136	0.000935728547639116
FAM167A-AS1	0.00092050664080546	0.000905008220201335	0	0.00572940085599898	0	0	0	0
FAM167B	0.0444280563386062	0.0419333653767518	0.0380536161539635	0.0321698092084022	0.0250715768732673	0.0305372740821719	0.0627921090550553	0.00187085057734822
FAM168A	1.44804537562653	1.50484893186894	1.4722063109398	1.5573772119498	0.950546986335431	0.924846419000175	1.00416591778103	0.790696138563664
FAM168B	2.21052984162022	2.22020117107281	2.16951502794149	2.0025079341023	1.0299782992626	1.34246983973908	1.35169499097382	1.2327647658872
FAM169A	0.0237443371821033	0.0480757744298609	0.0334663144409474	0.0180655931409569	0.272929103197808	0.320957018944766	0.427349394255606	0.117686860665751
FAM169B	0	0	0	0	0	0	0	0
FAM170A	0	0	0	0	0	0	0	0
FAM170B	0	0	0	0	0	0	0	0
FAM170B-AS1	0	0	0	0	0	0	0	0
FAM171A1	0.455714231911801	0.427067480543987	0.600556150602249	0.435973794211705	0.277109346605459	0.310015561973998	0.716899485480542	0.203103734673503
FAM171A2	1.27087926908627	1.47650065886226	1.58277329780682	1.30275983761581	0.441819949784765	0.370947812858166	0.549540679095752	0.333620663934151
FAM171B	0.576718163655431	0.561346203162057	0.623324790360335	0.696668171026295	0.259470342827834	0.170999035268944	0.330989011925352	0.499058233451342
FAM172A	0.684921198242325	0.718149598204514	0.736028958905421	0.583100198770405	0.342396651357986	0.250216925409973	0.394159627506725	0.226493354602082
FAM172BP	0	0	0	0	0	0.00090744264359124	0	0
FAM174A	0.197610716082522	0.143775581863235	0.197458328560338	0.345494668802767	0.117490313865028	0.0854672826310598	0.264090401625609	0.102945782861614
FAM174B	0.860512922379533	0.755093319607744	1.09860042407371	0.975959585183968	0	0.00181431487241254	0.00300524146031362	0
FAM174C	0.376360219005355	0.374964704099875	0.402761699576287	0.280810927787316	0.280444842276905	0.437476513851401	0.192183801933508	0.420109344399523
FAM177A1	0.470409946471369	0.478653920792492	0.414099305009936	0.499617103707646	0.808173027381585	0.829993870602434	0.803907214204099	0.580184563046969
FAM177B	0	0	0	0	0	0	0	0
FAM178B	0.0100934136673715	0.00722421941967831	0.0205437243380073	0.00763415598974026	0	0	0	0
FAM180A	0	0	0	0	0.00303169573974167	0.00272061740313459	0	0.00933008614044983
FAM180B	0.00092050664080546	0.00361663156738878	0	0	0	0	0	0.000935728547639116
FAM181A	0	0	0	0	0	0	0	0
FAM181A-AS1	0	0	0	0	0	0	0	0
FAM181B	0.00092050664080546	0.0313422930559987	0.00937433703610674	0.00191232954123361	0.0040408468950348	0	0.00999322190910313	0
FAM182A	0	0	0	0.00191232954123361	0.0190940145871505	0.00543611395317927	0.0149639943702536	0.0222916605101336
FAM182B	0	0	0	0.000956481625868699	0.110010894040335	0.0803250399991293	0.109085376843438	0.0747825156262485
FAM183A	0.0345728322083445	0.0233476506040083	0.0471846917310255	0.0526097230948685	0.215712885159297	0.18703496146919	0.331786002057274	0.121133569201517
FAM183BP	0	0	0	0	0.00101127328286897	0	0	0.00280536687488088
FAM184A	0.490866712813096	0.53971270030288	0.510998016101114	0.560571061630998	0.0939871990026639	0.0393971758976995	0.140355981538406	0.0083997880947557
FAM184B	1.2156502507799	1.15900835801637	1.19376731088536	1.53971468359702	0.301118770358328	0.252504682145764	0.191305811903426	0.105558118403832
FAM185A	0.109886082176169	0.103054549928302	0.102542784846144	0.0989081706691618	0.121215532913403	0.124293788922944	0.139445866799458	0.147569976374525
FAM185BP	0.0300708324175362	0.0162039180456983	0.00843963965090304	0.0321698092084022	0.0691308684820386	0.0508342991141133	0.0627921090550553	0.0442441181348482
FAM186A	0	0	0.000940179521146817	0.000956481625868699	0	0.00181431487241254	0	0
FAM186B	0.0128339512396231	0.00902463606475075	0.0260961568271386	0.00858559133523213	0.0180953418602317	0.00814650889126617	0.00600423578932535	0.00933008614044983
FAM187A	0	0	0	0	0	0	0	0
FAM187B	0	0	0	0	0	0	0	0
FAM189A1	0	0	0.00187974674248881	0	0.00101127328286897	0.00272061740313459	0.00500526353545469	0
FAM189A2	0	0	0.00375704747225144	0.000956481625868699	0	0	0.00899700890555479	0
FAM189B	0	0	0	0	0	0	0	0
FAM193A	0.962319331425183	0.938683639786439	0.875841166022185	0.925973303703949	0.839038729277635	0.981570674777878	0.618438905101893	1.06841926127046
FAM193B	0.892113915120052	1.0096435775204	0.880446350364184	0.805233891250696	1.76801111237199	1.45103716948374	1.97623012270396	1.23634486537391
FAM197Y2	0	0	0	0	0	0	0	0
FAM197Y3	0	0	0	0	0	0	0	0
FAM197Y4	0	0	0	0	0	0	0	0
FAM197Y5	0	0	0	0	0	0	0	0
FAM197Y6	0	0	0	0	0	0	0	0
FAM197Y7	0	0	0	0	0	0	0	0
FAM197Y8	0	0	0	0	0	0	0	0
FAM197Y9	0	0	0	0	0	0	0	0
FAM198B-AS1	0	0	0	0	0.00303169573974167	0.00453151623021515	0	0.00467258540880155
FAM199X	0.61989975835998	0.609015537652448	0.50637078813034	0.788159304947119	0.895054182965046	0.847755980849559	1.07060549290786	0.89000496866386
FAM200A	0.219919435333774	0.181783365288464	0.215390474080387	0.22868869553098	0.164281177424232	0.141677391753952	0.110014841014187	0.262833449375726
FAM200B	0.577952405390263	0.57902857506695	0.568571445542378	0.61468637766934	0.320690850790895	0.33757439149674	0.242214130808237	0.231285601448546
FAM201A	0.4823233568879	0.41693199555043	0.370388546514086	0.361222405490164	0.151587002146018	0.119288328338486	0.0799708960761117	0.0305630261548327
FAM201B	0	0	0	0	0	0.00181431487241254	0.00899700890555479	0.000935728547639116
FAM204A	0.335348987879473	0.401251290312335	0.38414591937589	0.390713803292783	0.118422520794662	0.162913731756996	0.18426258940685	0.171038652621188
FAM205A	0.00184042632997661	0.00180944908110813	0.00375704747225144	0.00382212759544648	0.00504929265229572	0.00090744264359124	0.0109887474800823	0.000935728547639116
FAM205BP	0.00367850784419019	0	0	0	0	0	0.00500526353545469	0.000935728547639116
FAM205C	0	0	0	0	0	0	0	0
FAM207A	0.383436486613385	0.367966832267454	0.402761699576287	0.314284992928847	0.209602027094741	0.328928342072701	0.223440766834812	0.352804857182836
FAM209A	0	0	0	0.000956481625868699	0.00101127328286897	0	0	0.00187085057734822
FAM209B	0.00551425050991577	0	0	0.000956481625868699	0	0.00090744264359124	0	0
FAM20A	1.4860151215598	1.51311905653864	1.553594843129	1.79841855035816	0.993860286347477	1.06723829882791	1.29642605220723	1.30500609455445
FAM20B	1.27126080486852	1.33940775877867	1.35907149044191	1.23038798033274	0.763582325702439	0.76631251541881	1.24319752753858	0.582061615769087
FAM20C	0.932717533819664	0.854570927838343	1.00984661673925	0.754526376113106	0.370056339981124	0.343309771500657	0.561820870676666	0.176018367488688
FAM210A	0.311061656516505	0.296055307237185	0.307183501474467	0.22623698795777	0.149764396060294	0.141677391753952	0.203549313536692	0.20229039337252
FAM210B	1.33797987106077	1.46703524369932	1.67813782479021	1.71461011173516	0.452948404931421	0.368137385977143	0.49437276923531	0.343982302076316
FAM214A	0.438151342177407	0.514584831290686	0.504383138183752	0.917893320864057	0.234751643274406	0.235642939916379	0.242214130808237	0.483074654920981
FAM214B	0.0883950540869008	0.0818271220016497	0.0946375336069025	0.153262131403612	0.272091599065788	0.1539672470351	0.275733959973207	0.26750668463243
FAM215A	0	0	0	0	0	0	0	0
FAM215B	0.00367850784419019	0.0108228086733338	0.000940179521146817	0.00191232954123361	0	0	0	0
FAM216A	0.470409946471369	0.262487545066824	0.256122710122305	0.212264725206031	0.103434441442705	0.108383216812782	0.0723611220656973	0.0424274511482644
FAM216B	0	0	0	0	0	0	0	0
FAM217A	0	0	0.000940179521146817	0	0	0	0	0
FAM217B	0.729475273552634	0.572955655575374	0.708091960468763	0.678250553055583	0.226128796089407	0.156412704651017	0.142174490405345	0.242405990965483
FAM218A	0	0	0	0	0	0	0	0
FAM219A	0.765129202825342	0.72638066165354	0.732070928204789	0.870010774393494	0.410956771809599	0.413823552186558	0.724809086466005	0.703716409164067
FAM219B	0.904956467705462	0.83592679497196	0.875328570279735	1.13906726919352	0.87478521983342	0.689031674794513	0.910712485134995	0.639071038292401
FAM21EP	0.00734766027167926	0.000905008220201335	0.00656842619319756	0.0104865817214492	0.00605703399698432	0.00272061740313459	0.0109887474800823	0.00653739040497673
FAM220A	0.341902454926584	0.343203466910319	0.357233107829679	0.361222405490164	0.16247454797885	0.136731984902373	0.223440766834812	0.151788908862152
FAM220CP	0.0119210170282723	0.0135158722335738	0.0242477193572735	0.0535319646371618	0	0	0	0
FAM221A	0.308089759034755	0.408089939855859	0.326812421664843	0.267359758357477	0.175073700576174	0.147425688482125	0.153939251681985	0.0906919465148556
FAM221B	0.00092050664080546	0.000905008220201335	0.000940179521146817	0.000956481625868699	0.00101127328286897	0.0036263509510773	0	0
FAM222A	0.771076721709076	0.902819117921083	0.985828529024598	0.569624977881851	0.036952909586693	0.0525858367058322	0.0502567445297076	0.0387872400015347
FAM222A-AS1	0	0.0027133232936419	0.000940179521146817	0.00191232954123361	0	0	0	0
FAM222B	0.363534808933332	0.372169627273809	0.404183782385923	0.590108734994485	0.123074541517866	0.140854333627561	0.169180588098845	0.187571291231539
FAM223A	0	0	0.000940179521146817	0	0	0.0036263509510773	0	0
FAM223B	0	0	0	0	0	0	0	0
FAM224A	0	0	0	0	0	0	0	0
FAM224B	0	0	0	0	0	0.00090744264359124	0	0
FAM225A	0	0	0	0	0.0130915822044697	0.00995061407389539	0.0179382577562447	0.00746888977464948
FAM225B	0	0	0	0	0.00101127328286897	0.00453151623021515	0.0080001075194065	0
FAM226A	0	0.000905008220201335	0	0.000956481625868699	0	0	0	0
FAM226B	0	0	0	0	0	0	0	0
FAM227A	0.156894945737992	0.0749678451483414	0.142284465865023	0.1184303038734	0.213969565328331	0.176631907090462	0.0771219325655826	0.112501308913888
FAM227B	0.0779645290162523	0.0454465150267321	0.0706585076473756	0.0608887500286714	0.0487371921523944	0.0340877667409764	0.0512248797388723	0.037875750247633
FAM228A	0	0.000905008220201335	0	0	0	0	0.00100244288571136	0
FAM228B	0.167592085647121	0.1641170688866	0.19499567514873	0.145497967156004	0.0230818067336754	0.0135520703556924	0.0159560969602546	0.00373927822446344
FAM229A	0.0417469376086138	0.0480757744298609	0.0398844604995753	0.0516868916333513	0.0996629648529207	0.0794662147809622	0.131228894161207	0.0685478227525914
FAM229B	0.19117291813322	0.192121753670026	0.283425297293007	0.209784923218687	0.043838766962574	0.0621814659530832	0.0903692245352619	0.0130452910298087
FAM230A	0	0	0.000940179521146817	0	0	0	0	0
FAM230B	0	0	0	0	0	0	0	0
FAM230C	0	0	0	0	0	0	0	0
FAM230D	0	0	0	0	0	0	0	0
FAM230E	0	0	0	0	0	0	0	0
FAM230F	0	0	0	0	0	0	0	0
FAM230G	0	0	0	0	0	0	0	0
FAM230H	0	0	0	0	0	0	0	0
FAM230I	0	0	0	0	0	0	0	0
FAM230J	0	0	0	0	0	0	0	0
FAM234A	1.01839776619259	1.06866992413887	1.21011998872047	1.02097509993458	1.28580195471678	1.23203539582562	1.86418265916597	1.07243072681551
FAM234B	0.447634841807565	0.399193358210949	0.531964085747781	0.434558579272758	0.161570384158537	0.123460750572985	0.401010841763389	0.0959563403403129
FAM236A	0	0	0	0	0	0	0	0
FAM236B	0	0	0	0	0	0	0	0
FAM236C	0	0	0	0	0	0	0	0
FAM236D	0	0	0	0	0	0	0	0
FAM237A	0	0	0	0	0	0	0	0
FAM237B	0	0	0	0	0	0	0	0.000935728547639116
FAM238A	0	0	0	0	0	0	0	0
FAM238B	0	0	0	0	0	0	0	0
FAM238C	0	0.00361663156738878	0	0.00668209277307456	0.00605703399698432	0.00181431487241254	0.0209064020071173	0.0130452910298087
FAM239A	0.239550552599618	0.28346577258113	0.23470191370481	0.261784381281165	0.156133469038586	0.170192540935795	0.0570200873213062	0.277580394015088
FAM239B	0.00459667116104908	0.000905008220201335	0	0	0.0180953418602317	0.0287587456881671	0.0218944279636459	0.0496804338162499
FAM239C	0	0	0	0	0.00101127328286897	0	0	0.00560528920908182
FAM240A	0	0	0	0	0	0	0	0
FAM241A	0.321415350191879	0.292363893538858	0.307183501474467	0.358986056176227	0.15976035477132	0.208404541791138	0.213961673356845	0.122853840460885
FAM241B	0.241888436295389	0.260221678242066	0.334291460190799	0.202319839512453	0.0633334607651108	0.0613117685271824	0.154840271976397	0.0259736788227059
FAM242A	0	0	0	0	0	0	0	0
FAM242B	0	0	0	0	0	0	0	0
FAM242E	0	0	0	0	0	0	0	0
FAM242F	0	0	0	0	0	0	0	0.00187085057734822
